problem,solver,run,conv,time_ms,nit,stage
Beale_2D_H,v54,23,1,167.1,5382,hgca_cma_refined
Beale_2D_H,v70,23,1,139.0,5382,hgca_cma_refined
Beale_2D_H,v54,24,1,103.0,5198,hgca_cma_refined
Beale_2D_H,v70,24,1,203.0,5198,hgca_cma_refined
Beale_2D_H,v54,25,1,267.5,5077,hgca_cma_refined
Beale_2D_H,v70,25,1,259.5,5077,hgca_cma_refined
Beale_2D_H,v54,26,1,157.3,0,homotopy_direct
Beale_2D_H,v70,26,1,160.9,0,homotopy_direct
Beale_2D_H,v54,27,1,276.1,5726,hgca_cma_refined
Beale_2D_H,v70,27,1,268.0,5726,hgca_cma_refined
Beale_2D_H,v54,28,1,245.4,4452,hgca_cma_refined
Beale_2D_H,v70,28,1,238.0,4452,hgca_cma_refined
Beale_2D_H,v54,29,1,250.1,4797,hgca_cma_refined
Beale_2D_H,v70,29,1,255.5,4797,hgca_cma_refined
Beale_2D_M,v54,0,1,1.0,11,direct_newton
Beale_2D_M,v70,0,1,1.7,11,direct_newton
Beale_2D_M,v54,1,1,1.0,11,direct_newton
Beale_2D_M,v70,1,1,2.0,11,direct_newton
Beale_2D_M,v54,2,1,1.0,11,direct_newton
Beale_2D_M,v70,2,1,1.9,11,direct_newton
Beale_2D_M,v54,3,1,1.1,11,direct_newton
Beale_2D_M,v70,3,1,1.0,11,direct_newton
Beale_2D_M,v54,4,1,2.0,11,direct_newton
Beale_2D_M,v70,4,1,1.0,11,direct_newton
Beale_2D_M,v54,5,1,1.0,11,direct_newton
Beale_2D_M,v70,5,1,2.0,11,direct_newton
Beale_2D_M,v54,6,1,1.0,11,direct_newton
Beale_2D_M,v70,6,1,1.0,11,direct_newton
Beale_2D_M,v54,7,1,1.0,11,direct_newton
Beale_2D_M,v70,7,1,1.0,11,direct_newton
Beale_2D_M,v54,8,1,2.0,11,direct_newton
Beale_2D_M,v70,8,1,2.0,11,direct_newton
Beale_2D_M,v54,9,1,1.0,11,direct_newton
Beale_2D_M,v70,9,1,1.0,11,direct_newton
Beale_2D_M,v54,10,1,1.0,11,direct_newton
Beale_2D_M,v70,10,1,1.0,11,direct_newton
Beale_2D_M,v54,11,1,1.0,11,direct_newton
Beale_2D_M,v70,11,1,2.0,11,direct_newton
Beale_2D_M,v54,12,1,1.0,11,direct_newton
Beale_2D_M,v70,12,1,2.0,11,direct_newton
Beale_2D_M,v54,13,1,1.0,11,direct_newton
Beale_2D_M,v70,13,1,2.0,11,direct_newton
Beale_2D_M,v54,14,1,1.0,11,direct_newton
Beale_2D_M,v70,14,1,1.0,11,direct_newton
Beale_2D_M,v54,15,1,0.9,11,direct_newton
Beale_2D_M,v70,15,1,2.0,11,direct_newton
Beale_2D_M,v54,16,1,1.0,11,direct_newton
Beale_2D_M,v70,16,1,5.9,11,direct_newton
Beale_2D_M,v54,17,1,1.0,11,direct_newton
Beale_2D_M,v70,17,1,2.0,11,direct_newton
Beale_2D_M,v54,18,1,1.0,11,direct_newton
Beale_2D_M,v70,18,1,2.0,11,direct_newton
Beale_2D_M,v54,19,1,1.0,11,direct_newton
Beale_2D_M,v70,19,1,2.0,11,direct_newton
Beale_2D_M,v54,20,1,1.0,11,direct_newton
Beale_2D_M,v70,20,1,1.0,11,direct_newton
Beale_2D_M,v54,21,1,1.0,11,direct_newton
Beale_2D_M,v70,21,1,2.0,11,direct_newton
Beale_2D_M,v54,22,1,1.0,11,direct_newton
Beale_2D_M,v70,22,1,2.0,11,direct_newton
Beale_2D_M,v54,23,1,1.0,11,direct_newton
Beale_2D_M,v70,23,1,2.1,11,direct_newton
Beale_2D_M,v54,24,1,2.1,11,direct_newton
Beale_2D_M,v70,24,1,1.0,11,direct_newton
Beale_2D_M,v54,25,1,1.0,11,direct_newton
Beale_2D_M,v70,25,1,2.0,11,direct_newton
Beale_2D_M,v54,26,1,1.0,11,direct_newton
Beale_2D_M,v70,26,1,2.0,11,direct_newton
Beale_2D_M,v54,27,1,1.0,11,direct_newton
Beale_2D_M,v70,27,1,1.0,11,direct_newton
Beale_2D_M,v54,28,1,1.0,11,direct_newton
Beale_2D_M,v70,28,1,1.0,11,direct_newton
Beale_2D_M,v54,29,1,1.0,11,direct_newton
Beale_2D_M,v70,29,1,2.0,11,direct_newton
Beale_2D_XE,v54,0,1,784.0,31130,hgca_cma_refined
Beale_2D_XE,v70,0,1,651.5,31130,hgca_cma_refined
Beale_2D_XE,v54,1,1,744.1,28450,hgca_cma_refined
Beale_2D_XE,v70,1,1,754.9,28450,hgca_cma_refined
Beale_2D_XE,v54,2,1,795.9,31298,hgca_cma_refined
Beale_2D_XE,v70,2,1,882.3,31298,hgca_cma_refined
Beale_2D_XE,v54,3,1,782.9,29322,hgca_cma_refined
Beale_2D_XE,v70,3,1,508.2,29322,hgca_cma_refined
Beale_2D_XE,v54,4,1,369.4,29570,hgca_cma_refined
Beale_2D_XE,v70,4,1,282.3,29570,hgca_cma_refined
Beale_2D_XE,v54,5,1,367.5,30442,hgca_cma_refined
Beale_2D_XE,v70,5,1,297.3,30442,hgca_cma_refined
Beale_2D_XE,v54,6,1,276.7,28666,hgca_cma_refined
Beale_2D_XE,v70,6,1,296.7,28666,hgca_cma_refined
Beale_2D_XE,v54,7,1,558.4,29482,hgca_cma_refined
Beale_2D_XE,v70,7,1,745.4,29482,hgca_cma_refined
Beale_2D_XE,v54,8,1,707.0,29034,hgca_cma_refined
Beale_2D_XE,v70,8,1,543.3,29034,hgca_cma_refined
Beale_2D_XE,v54,9,1,314.3,29618,hgca_cma_refined
Beale_2D_XE,v70,9,1,437.6,29618,hgca_cma_refined
Beale_2D_XE,v54,10,1,407.4,29881,hgca_cma_refined
Beale_2D_XE,v70,10,1,307.0,29881,hgca_cma_refined
Beale_2D_XE,v54,11,1,417.5,33202,hgca_cma_refined
Beale_2D_XE,v70,11,1,408.4,33202,hgca_cma_refined
Beale_2D_XE,v54,12,1,353.1,28378,hgca_cma_refined
Beale_2D_XE,v70,12,1,757.2,28378,hgca_cma_refined
Beale_2D_XE,v54,13,1,763.4,31146,hgca_cma_refined
Beale_2D_XE,v70,13,1,764.7,31146,hgca_cma_refined
Beale_2D_XE,v54,14,1,697.0,26930,hgca_cma_refined
Beale_2D_XE,v70,14,1,692.5,26930,hgca_cma_refined
Beale_2D_XE,v54,15,1,786.9,30754,hgca_cma_refined
Beale_2D_XE,v70,15,1,780.0,30754,hgca_cma_refined
Beale_2D_XE,v54,16,1,832.9,30450,hgca_cma_refined
Beale_2D_XE,v70,16,1,818.7,30450,hgca_cma_refined
Beale_2D_XE,v54,17,1,764.7,30034,hgca_cma_refined
Beale_2D_XE,v70,17,1,514.6,30034,hgca_cma_refined
Beale_2D_XE,v54,18,1,739.6,29426,hgca_cma_refined
Beale_2D_XE,v70,18,1,756.0,29426,hgca_cma_refined
Beale_2D_XE,v54,19,1,840.1,32146,hgca_cma_refined
Beale_2D_XE,v70,19,1,783.2,32146,hgca_cma_refined
Beale_2D_XE,v54,20,1,698.9,29626,hgca_cma_refined
Beale_2D_XE,v70,20,1,460.1,29626,hgca_cma_refined
Beale_2D_XE,v54,21,1,813.7,29642,hgca_cma_refined
Beale_2D_XE,v70,21,1,360.1,29642,hgca_cma_refined
Beale_2D_XE,v54,22,1,432.9,30458,hgca_cma_refined
Beale_2D_XE,v70,22,1,788.1,30458,hgca_cma_refined
Beale_2D_XE,v54,23,1,613.2,32010,hgca_cma_refined
Beale_2D_XE,v70,23,1,294.3,32010,hgca_cma_refined
Beale_2D_XE,v54,24,1,334.2,29986,hgca_cma_refined
Beale_2D_XE,v70,24,1,359.9,29986,hgca_cma_refined
Beale_2D_XE,v54,25,1,292.6,26402,hgca_cma_refined
Beale_2D_XE,v70,25,1,306.3,26402,hgca_cma_refined
Beale_2D_XE,v54,26,1,538.7,29658,hgca_cma_refined
Beale_2D_XE,v70,26,1,784.1,29658,hgca_cma_refined
Beale_2D_XE,v54,27,1,609.0,30322,hgca_cma_refined
Beale_2D_XE,v70,27,1,654.4,30322,hgca_cma_refined
Beale_2D_XE,v54,28,1,861.5,30674,hgca_cma_refined
Beale_2D_XE,v70,28,1,404.4,30674,hgca_cma_refined
Beale_2D_XE,v54,29,1,579.9,30098,hgca_cma_refined
Beale_2D_XE,v70,29,1,906.2,30098,hgca_cma_refined
Griewank_20D,v54,0,1,1574.5,76836,hgca_cma_refined
Griewank_20D,v70,0,1,1627.1,76836,hgca_cma_refined
Griewank_20D,v54,1,1,4.0,11,direct_newton
Griewank_20D,v70,1,1,5.0,11,direct_newton
Griewank_20D,v54,2,1,1909.3,76840,hgca_cma_refined
Griewank_20D,v70,2,1,1471.2,76840,hgca_cma_refined
Griewank_20D,v54,3,1,889.6,76838,hgca_cma_refined
Griewank_20D,v70,3,1,842.1,76838,hgca_cma_refined
Griewank_20D,v54,4,1,872.5,76838,hgca_cma_refined
Griewank_20D,v70,4,1,1315.8,76838,hgca_cma_refined
Griewank_20D,v54,5,1,776.4,76844,hgca_cma_refined
Griewank_20D,v70,5,1,856.4,76844,hgca_cma_refined
Griewank_20D,v54,6,1,855.9,79536,hgca_cma_refined
Griewank_20D,v70,6,1,767.5,79536,hgca_cma_refined
Griewank_20D,v54,7,1,1364.2,76839,hgca_cma_refined
Griewank_20D,v70,7,1,1823.9,76839,hgca_cma_refined
Griewank_20D,v54,8,1,1633.5,76838,hgca_cma_refined
Griewank_20D,v70,8,1,1664.7,76838,hgca_cma_refined
Griewank_20D,v54,9,1,1657.3,76843,hgca_cma_refined
Griewank_20D,v70,9,1,1530.9,76843,hgca_cma_refined
Griewank_20D,v54,10,1,4.0,12,direct_newton
Griewank_20D,v70,10,1,6.0,12,direct_newton
Griewank_20D,v54,11,1,1582.3,76836,hgca_cma_refined
Griewank_20D,v70,11,1,1627.4,76836,hgca_cma_refined
Griewank_20D,v54,12,1,1897.3,79240,hgca_cma_refined
Griewank_20D,v70,12,1,1760.5,79240,hgca_cma_refined
Griewank_20D,v54,13,1,1737.6,76839,hgca_cma_refined
