problem,solver,run,conv,time_ms,nit,stage
Beale_2D_E,bipop,6,1,470.0,30018,
Beale_2D_E,nbipop,6,1,289.0,22290,
Beale_2D_E,hgca_v67,7,1,253.0,27417,hgca_cma_refined
Beale_2D_E,hgca_v54,7,1,255.5,27417,hgca_cma_refined
Beale_2D_E,bipop,7,1,429.0,30095,
Beale_2D_E,nbipop,7,1,412.5,24282,
Beale_2D_E,hgca_v67,8,1,234.4,25505,hgca_cma_refined
Beale_2D_E,hgca_v54,8,1,227.5,25505,hgca_cma_refined
Beale_2D_E,bipop,8,1,424.4,30007,
Beale_2D_E,nbipop,8,1,424.4,23970,
Beale_2D_E,hgca_v67,9,1,231.0,24585,hgca_cma_refined
Beale_2D_E,hgca_v54,9,1,228.0,24585,hgca_cma_refined
Beale_2D_E,bipop,9,1,489.4,30086,
Beale_2D_E,nbipop,9,1,288.9,22062,
Beale_2D_E,hgca_v67,10,1,233.8,25305,hgca_cma_refined
Beale_2D_E,hgca_v54,10,1,228.0,25305,hgca_cma_refined
Beale_2D_E,bipop,10,1,412.5,30112,
Beale_2D_E,nbipop,10,1,273.6,22098,
Beale_2D_E,hgca_v67,11,1,234.9,25425,hgca_cma_refined
Beale_2D_E,hgca_v54,11,1,241.3,25425,hgca_cma_refined
Beale_2D_E,bipop,11,1,507.0,30152,
Beale_2D_E,nbipop,11,1,418.7,23946,
Beale_2D_E,hgca_v67,12,1,233.2,24977,hgca_cma_refined
Beale_2D_E,hgca_v54,12,1,232.0,24977,hgca_cma_refined
Beale_2D_E,bipop,12,1,412.5,30289,
Beale_2D_E,nbipop,12,1,284.8,22230,
Beale_2D_E,hgca_v67,13,1,240.8,26593,hgca_cma_refined
Beale_2D_E,hgca_v54,13,1,234.9,26593,hgca_cma_refined
Beale_2D_E,bipop,13,1,437.9,30007,
Beale_2D_E,nbipop,13,1,413.0,23886,
Beale_2D_E,hgca_v67,14,1,239.0,26769,hgca_cma_refined
Beale_2D_E,hgca_v54,14,1,238.0,26769,hgca_cma_refined
Beale_2D_E,bipop,14,1,461.0,30095,
Beale_2D_E,nbipop,14,1,416.3,24414,
Beale_2D_E,hgca_v67,15,1,239.4,26545,hgca_cma_refined
Beale_2D_E,hgca_v54,15,1,239.6,26545,hgca_cma_refined
Beale_2D_E,bipop,15,1,447.8,30237,
Beale_2D_E,nbipop,15,1,292.1,22242,
Beale_2D_E,hgca_v67,16,1,231.9,24425,hgca_cma_refined
Beale_2D_E,hgca_v54,16,1,225.0,24425,hgca_cma_refined
Beale_2D_E,bipop,16,1,433.4,30046,
Beale_2D_E,nbipop,16,1,407.9,24282,
Beale_2D_E,hgca_v67,17,1,227.0,25153,hgca_cma_refined
Beale_2D_E,hgca_v54,17,1,223.6,25153,hgca_cma_refined
Beale_2D_E,bipop,17,1,398.0,30014,
Beale_2D_E,nbipop,17,1,279.5,22242,
Beale_2D_E,hgca_v67,18,1,232.1,26809,hgca_cma_refined
Beale_2D_E,hgca_v54,18,1,242.0,26809,hgca_cma_refined
Beale_2D_E,bipop,18,1,470.4,30264,
Beale_2D_E,nbipop,18,1,408.3,24006,
Beale_2D_E,hgca_v67,19,1,212.5,23058,hgca_cma_refined
Beale_2D_E,hgca_v54,19,1,213.0,23058,hgca_cma_refined
Beale_2D_E,bipop,19,1,432.5,30033,
Beale_2D_E,nbipop,19,1,277.5,21954,
Beale_2D_E,hgca_v67,20,1,250.6,27281,hgca_cma_refined
Beale_2D_E,hgca_v54,20,1,247.0,27281,hgca_cma_refined
